formula,theoretical
Sr2Bi,FALSE
Nd(SiPd)2,FALSE
La3Mg2MoS8,TRUE
Li2CuSb,FALSE
RbHSO4,FALSE
Na6Zr3ZnSi2(PO6)4,TRUE
Sr2Cu2MoO7,TRUE
Ba6Lu2(WO6)3,FALSE
BaSe(SO2)4,FALSE
EuGa4Au3,TRUE
MnCd3Te4,TRUE
Co3(PO5)2,FALSE
Tb(P3Ru)4,FALSE
BrNO3,FALSE
SrZrS3,FALSE
Pr4AlSi5(NO)7,TRUE
ScPdO3,TRUE
Dy6Mg(GeS7)2,TRUE
Nb(SBr)2,FALSE
RbSrP3(HO2)6,FALSE
Al2ZnTe4,FALSE
Li17Nb20O60,TRUE
CsTb2Ag3Se5,FALSE
Ta3MnS6,TRUE
Mg2CoSbO6,TRUE
Ba2GdCu2(HgO4)2,TRUE
SrEuNbBiO6,TRUE
KMn2Cr2O10,FALSE
Ga2CoNi,TRUE
Ba2CdSn,TRUE
BaCa(AgO2)4,TRUE
Li4TiCu2Ni3(PO4)6,TRUE
Cr4GaCuSe8,TRUE
B3H20(CN)3,FALSE
ErSiRh,FALSE
Mg3VO4,TRUE
Ho(BC)2,FALSE
Mg2InW3S8,TRUE
Nb4IrSe10,TRUE
Pr(CoO3)2,TRUE
Cs2EuAuCl6,TRUE
PrFeGe2O7,FALSE
MgH20C4(N5O6)2,FALSE
PH6(NO)2,FALSE
Si2NiO6,TRUE
Cs5CaNi4F15,FALSE
Cu3(BO3)2,TRUE
Mg4Te3W5O18,TRUE
KNaCa3Mg10(SiO3)16,TRUE
Ba3SrCoCu3O10,TRUE
Zn7Cu8(MoO4)12,TRUE
Mg11Ti25O60,TRUE
Ca6HfO8,TRUE
CoSb,FALSE
Na3GaSiGe(PO6)2,TRUE
Ca3MoN3,TRUE
CsRb2NbF6,TRUE
Er9B5S21,TRUE
RbAs2H5O8,FALSE
La2Ni7,FALSE
Na8Ca3HfSi3(SO8)3,TRUE
NaFe3H6(SO7)2,FALSE
Tl2SI2,TRUE
Lu2N3,FALSE
Li4Ti3Cr3(FeO8)2,TRUE
Cd4GeSe6,FALSE
Li5Mn3Cr2O10,TRUE
Hf3ScGa12,TRUE
Ba2CuH6,TRUE
PrMg(CoO3)4,TRUE
Sr5Ca3TiMn7O24,TRUE
Cs2NaTaF6,TRUE
CsNaICl,TRUE
Zr9VO20,TRUE
LiCr4GaS8,TRUE
Rb2TlAsBr6,TRUE
Sr(FeAs)2,FALSE
Ba6YI15,TRUE
Li2Mn3(Si3O8)2,TRUE
CrFe3Sb2(PO4)6,TRUE
Sr2MnCrO6,TRUE
Ho2Co17,FALSE
CsMnBr3O2,TRUE
LiSnN,TRUE
Ti3Sn7O20,TRUE
Y(AlFe2)4,TRUE
HfMnO3,TRUE
Pu(SiRh)2,FALSE
BaCuRu5O11,TRUE
Tm(FeO2)2,FALSE
Sc4TaFe19P12,TRUE
Li4UC3O11,TRUE
Sr7CaMnFe7O24,TRUE
Li4Ti7O16,TRUE
LaMgCu,TRUE
Rb3YCl6,FALSE
RbLiZn2O3,FALSE
Na5Ta2Al2Si3(PO8)3,TRUE
SmDy(NiO3)4,TRUE
LiGa3,TRUE
Na2Zr2O5,TRUE
Dy2(TeO3)3,FALSE
ZnCu2GeS4,FALSE
MgTi2P2O9,TRUE
InSe,FALSE
Bi2PO6,FALSE
KDy(SeO4)2,FALSE
LiAu3,FALSE
Ti2GaNi,TRUE
CeTlTe2,FALSE
Ge(TePd4)2,TRUE
Na2NbAlSi2SO12,TRUE
Sc(P2Ru3)2,FALSE
PrGaNi,FALSE
EuGe3,FALSE
CrFeO4,TRUE
Th2FeSi3,TRUE
LiLaTl2,TRUE
GeS2,FALSE
LiPrAu2,TRUE
ZnP2,FALSE
Ca3B4(H4O)3,FALSE
Er2Al3Ga,TRUE
Li(Mo3S4)2,FALSE
Zr3Al,FALSE
ScZnAu2,TRUE
Ba3Tb2(PS4)4,FALSE
Ce3S3O16,FALSE
LiBP2Pb4O11,FALSE
GdAl3,TRUE
Hf3ZnSiS5O24,TRUE
RbLa(MoO4)2,FALSE
K3(Mg10In7)2,FALSE
ScGaCu2,FALSE
PI2,FALSE
MoC8N4Cl7,TRUE
Li9Ag4,TRUE
CuH6Se2NClO6,FALSE
U4TeSe7,TRUE
K2BaNi(NO2)6,TRUE
ThFe2,FALSE
Na2ScGaSi(SO6)2,TRUE
TiVCuS4,TRUE
CaVO3,FALSE
Li4TiMn3(PO4)4,TRUE
MnCdRh2,TRUE
Mg2W9O13,TRUE
BaPr2CuO5,FALSE
BaSr3Zr2Ti2O12,TRUE
Na2CaZrSi(SO6)2,TRUE
TmBeO3,TRUE
K2CuSbF6,TRUE
Er2IrPd,TRUE
KPt3,TRUE
KCaCr2F9,TRUE
Ba2CePuO6,TRUE
Mg5In,TRUE
Na6Ca8Nb16Si15(S7O48)3,TRUE
TbZrF7,TRUE
Ni9O10,TRUE
Na4MgV10(H11O13)4,TRUE
HfSnRh2,TRUE
LuTl(MoO4)2,TRUE
ZnSb,FALSE
BeCr3,TRUE
Y2Cd3N4,TRUE
Rb7VSiO8,TRUE
Ho2Ga8Co,FALSE
YbRh3C,FALSE
NaPrS2,TRUE
ZrNiF6,TRUE
Y4Cu7O16,TRUE
VCrCuS4,TRUE
U3Cu2Se7,FALSE
NaSbF4,FALSE
Mn(FeN)2,TRUE
Tm(Mg4Al3)4,TRUE
Cs2K2B10O17,FALSE
KSrBi2O5,TRUE
NaHfAlP2SO12,TRUE
Be2C,FALSE
CsK2PdF6,TRUE
YbSmS2,TRUE
Mn3Cu2Ni(PO4)6,TRUE
Al11AgO17,TRUE
Pr5NiPb3,FALSE
LiNd2OsO6,FALSE
H2CN5,TRUE
CdCu2GeS4,FALSE
K2CuCl3,FALSE
CaEuInSbO6,TRUE
K2YHgCl6,TRUE
RbLuS2,FALSE
BaCaSmMnO6,TRUE
Li6PClO5,FALSE
Cu2H4CO5,FALSE
Pm3Hg,TRUE
K2CuMoI6,TRUE
LiReO3,FALSE
SrAs,FALSE
ZrGeSe,FALSE
CeAs2Pd3,FALSE
Zr6PI14,TRUE
Tl2B4O7,FALSE
Na3VS2(O4F)2,FALSE
Na8Ca3TiSi3(SO8)3,TRUE
MgCu2(SbO3)4,TRUE
Ce4CrS7,TRUE
Tm2MoO6,FALSE
Na3Nb2Si3Ge2(PO8)3,TRUE
Fe4Te3S,TRUE
K5Cr10F31,FALSE
Er(PO5)2,TRUE
CaH12C2N7ClO6,FALSE
ErCo3P2,FALSE
Ba3Si6N4O9,FALSE
Si2Bi2Rh3,FALSE
CdCl2O,FALSE
Cd7(P2Cl3)2,FALSE
Co(GeO3)2,TRUE
CaNb2(PO5)2,TRUE
VZnSiO5,TRUE
Cs2YTlI6,TRUE
Sr3Sc2Fe2As2O5,FALSE
Y5S7,FALSE
HoGa4Ni,FALSE
PrPd,FALSE
Cs3TlI6,TRUE
Li2Ti(NiO3)2,TRUE
IrS2,FALSE
BeCrOs2,TRUE
Cs3InI6,TRUE
Li2V2Si4O11,TRUE
KBaCeWO6,TRUE
Na2UCl6,TRUE
Nb3Au2,FALSE
RbMg14Cr,TRUE
Na5HfNb3(SiO4)6,TRUE
Na6NiO4,TRUE
Mg6TiCoO8,TRUE
Rb4LiH3(SO4)4,FALSE
LaCeNi10,TRUE
Na5(SiO3)6,TRUE
PaBr5,FALSE
CaBiF5,TRUE
Lu5(Co2Si7)2,FALSE
SrLaMnSbO6,TRUE
Na5Ta3InSi5PO24,TRUE
TbInO3,TRUE
CsPr(WO4)2,TRUE
Cs2B12OF12,FALSE
Rb2TlRuF6,TRUE
Cs2Cr(NO3)5,FALSE
CaCr2(PO5)2,TRUE
Sn4OF6,FALSE
Tb6Nb4Al43,TRUE
SrLaCuS3,TRUE
CoSn(OF)6,TRUE
Li7(Eu2Bi3)2,FALSE
Ba6Ti2Nb10Si8O51,TRUE
Fe21O32,TRUE
MgIr2(WO6)2,TRUE
CaYbZn2,TRUE
Sr4MgCo2(SO3)2,TRUE
ZnCrCu3Se4,TRUE
LiIr,FALSE
SrGaGeH,FALSE
Mg6FeBO8,TRUE
LaTi2O6,TRUE
ZnB4O7,FALSE
MgTi4(PO4)6,TRUE
KMg2P2H31O23,TRUE
Hf(FeSi)2,FALSE
Mn5P4(H3O10)2,FALSE
Na2Hf(SO5)3,FALSE
NaCaLa3(SO4)6,TRUE
CaV2P3HO12,FALSE
NaCoH2C3O7,FALSE
Pr5Ti4GaO17,TRUE
CdH6(CO3)2,FALSE
Mn4SiMoC,TRUE
MgInWS4,TRUE
Na2ScAlP2SO12,TRUE
Cd5TeS4,TRUE
Zr4Sc(NiSn)5,TRUE
Y11Sn10,FALSE
Mg2V6Cu4O21,TRUE
NaGd3GeS7,FALSE
Nb4As3,FALSE
Li4MnSn2Se7,FALSE
SrGeN2,TRUE
BaCaTi4O8,TRUE
AcH3,TRUE
Na3NdCl6,TRUE
Ca8Mn4Al4O21,TRUE
Te5Pd21,FALSE
BaLiV2Ni3(HO5)2,TRUE
Li2In2GeSe6,FALSE
Sr7CaTi8O20,TRUE
K3AlTe3,FALSE
Co2As,FALSE
DyB2Rh2C,FALSE
Ta2MnW,TRUE
Ba3BiPb2O9,TRUE
PrFeH8C6(N3O2)2,FALSE
BaNbInSnO6,TRUE
LaSb3Pd,TRUE
K(GeO2)2,TRUE
Ce3Pd4,FALSE
Ca2SnAu,TRUE
Dy2IrAu,TRUE
DyUTe4,TRUE
Cs2Mn3S4,FALSE
EuNpO3,TRUE
InTe,FALSE
NiRu5C17O16,FALSE
Li3V3O3F5,TRUE
Zr3Ti3P2,TRUE
Pr3Sb4Au3,FALSE
RbLiMoO4,FALSE
Y2Mg(CoO3)2,TRUE
Mg14CuSnO16,TRUE
Nb2GaC,FALSE
NaNbSn3(PO4)6,TRUE
NbFeO3,TRUE
Ca2W9O13,TRUE
KMg6FeO8,TRUE
Ba2Ti2AlF11,TRUE
In2AgTe3I,TRUE
Al2FeNi,TRUE
Li19(CoO4)4,TRUE
MgV6(OF5)3,TRUE
MnH12C8S2(NO)2,FALSE
NaMgPH12O11,FALSE
CuBr,FALSE
AlHg2SbCl4,FALSE
Nd9(Ni13P6)2,TRUE
Ga3Te3I,FALSE
KTe2F9,FALSE
NaIn2Sn,TRUE
Ba2B2AsH3F18,FALSE
LaYPb2,TRUE
PrZnPd,FALSE
KScTl2F6,TRUE
NaMg6Al3Si6(BO10)3,TRUE
MnH9C4(NO2)3,FALSE
LaPb6BrO7,FALSE
CoPtF6,FALSE
YTiGe,FALSE
TbErIn2,TRUE
SrGaCu3Se4,TRUE
H9C2N11O8,FALSE
Ca2LaMn2O7,TRUE
AgBiPd2,TRUE
NaCrNO6,FALSE
TaVZn2O6,TRUE
Ba(BeN)2,FALSE
Ag5IO6,FALSE
Cd(GaO2)2,TRUE
Os3C8SO8,FALSE
CaNb2Ga2(CuO4)3,TRUE
Ba5Al5Sn,FALSE
YbHg3,FALSE
K5Na3Nb6(WO12)2,TRUE
CaYTi2O6,TRUE
Mg7Sc,TRUE
K2CaCu(NO2)6,FALSE
Cs2BiAuI6,TRUE
TbAlB14,FALSE
LiTi6O12,TRUE
Ca3Tl4O9,TRUE
Na6Nb3Ga5(PO4)12,TRUE
Sr6Mg(Te4O11)2,TRUE
Tm3(GePd)4,FALSE
CaZn3O4,TRUE
Dy4Cu7Sn11,TRUE
Nb2Pb2O7,TRUE
LiPdPb2,TRUE
Zn2TeCl2O3,FALSE
Mn5P6WO24,TRUE
BaCaDySbO6,TRUE
RbGa3,FALSE
La7SmMn2(Fe3O10)2,TRUE
Si2P4Rh,TRUE
Hg2SeO4,FALSE
KAl(MoO4)2,FALSE
CsMg6BiO8,TRUE
LaNi9Ge4,TRUE
MnSbO4,TRUE
CsNdTe4,TRUE
Mo3O7,TRUE
Cs2NaLaBr6,FALSE
MgFe4Si2Sn7O16,TRUE
Cu5(Si2O7)2,FALSE
V23Se40,TRUE
CeGa4Co9,FALSE
EuDy(NiO3)4,TRUE
H7C4(N3O2)3,TRUE
HNO3,FALSE
Na3LaHfSi2SO12,TRUE
Y19Mg97,TRUE
Pu2(SiPt)3,TRUE
SmTa6Br13O3,TRUE
Cd3Si2Pb3O10,TRUE
Li2Mn(SiO3)2,TRUE
Sm2UTe5,TRUE
YRhAu2,TRUE
Li4Ti4MnCr4O18,TRUE
Sr7Ge6,FALSE
Na4Ti2In2Si3(SO8)3,TRUE
CeAl3Ag,TRUE
NaSm3Ti2(SbO7)2,TRUE
FeBi3(MoO6)2,FALSE
Cs2CrH4F10,FALSE
LiH6ClO7,FALSE
Li3Sn(PO3)6,TRUE
Ba3GaS4Cl,FALSE
Na2Cu4P2ClO9,TRUE
Li2V3BiO8,TRUE
Cr2AgN3,TRUE
Li(ReO3)5,TRUE
Mn2CrSbO6,FALSE
PrNd,TRUE
Ni(ClO4)2,FALSE
Sm(SiRh)2,FALSE
S2I2O11,FALSE
Sm2MnCoO6,FALSE
Si2Pd9,FALSE
VZnRh2,TRUE
Li3Cr2P2(O4F)2,TRUE
KLa(PS3)2,FALSE
Na5Cu3As4HO16,TRUE
Ta3VSe6,TRUE
Na(GeAs)6,FALSE
Y2(CoNi)5,TRUE
BaPrInWO6,TRUE
MgFe2Mo2(ClO4)2,TRUE
Sr3Pr2(BO3)4,FALSE
In6Ga2PtO8,FALSE
Tm3Co2Si3,TRUE
Nd2Ga2Co15,FALSE
MgSb2H2F14,FALSE
HfMg3,TRUE
HoNiGe2,FALSE
Na14Ta4In4Si11SO48,TRUE
Fe3W3C,FALSE
In2CuTe3Br,TRUE
Y2Hf2O7,TRUE
TiV2Fe3(PO4)6,TRUE
Ca6AlCr3(SiO4)6,TRUE
SrCrF6,FALSE
Nb2FeB2,FALSE
CaVSi4(H2O5)3,TRUE
Sr2HfVO6,TRUE
UCuO6,FALSE
NiNF3,FALSE
Sr2TbFeO6,TRUE
Li5Ga(GeO4)2,TRUE
Ho2Ge2Rh,FALSE
Zr2CuSn3,TRUE
YbSi,FALSE
LiV4O5F7,TRUE
Ba2(IrO3)3,FALSE
CeTm3,TRUE
Sr(CrAs)2,FALSE
K3GeS3,FALSE
Pr4MgRu,FALSE
Rb2HgO2,FALSE
KAcTe2,TRUE
SrMg14Mo,TRUE
Nd2CuSnO6,TRUE
Ca8(DySe4)3,TRUE
Sc6Al16Os7,FALSE
Gd3In,TRUE
K4La6OsI14,FALSE
Sm2Si2Ru,TRUE
La3Cu4(P2O)2,FALSE
MgMnF6,TRUE
CsLi2F3,TRUE
CsPtBr3,TRUE
Ba3DyRu2O9,FALSE
NdTmZn2,TRUE
Ca(NiO2)4,FALSE
ErBRh3,FALSE
ZrTiS4,TRUE
CsYSeCl2O3,FALSE
K2TeO3,FALSE
HoInGe2O7,TRUE
RbMg6Si,TRUE
HoAlCo,TRUE
La(BH4)3,TRUE
Sr3La5Mn8O24,TRUE
LiMnHSO5,TRUE
Er2H8S3O16,TRUE
Na15Ta11Zn(SiO4)18,TRUE
CaMgFeP2O13,TRUE
Ho3(Si3Ru)4,FALSE
Na2ScTa3Si4(SO12)2,TRUE
Na3LaTiSi2SO12,TRUE
LiAl2Pt,FALSE
Na10Mg3Ge5(PO4)12,TRUE
Sm2Ti2S2O5,FALSE
Nd(PRu)2,FALSE
MgZn2Ir,TRUE
NaMo3H29C8(BrO2)4,FALSE
AlCuF5,TRUE
LiBrO,TRUE
Ba2AlTlW2O7,TRUE
U3Cu3Sn4,FALSE
Be(NF2)2,FALSE
K2ScSn(AsO4)3,TRUE
EuCN2,TRUE
ThBe13,FALSE
Dy4CrGe8,TRUE
NaUP3O11,FALSE
InGaSnO5,TRUE
CsNa2Fe3P4ClO14,FALSE
Tm3Hg,TRUE
U4Al,TRUE
Hg3H4S2O11,FALSE
Ba14Na11Li5N6,FALSE
BaWO2,TRUE
Ca2Al(SiO3)4,TRUE
LiGeTe2,FALSE
KCaGdFeO6,TRUE
Ba6Mg(TiS5)2,TRUE
BaZnC4S4N4O7,TRUE
Mn2P4O13,TRUE
LiFePO4F,TRUE
Er3InC,FALSE
Na5Si3Sn4(PO8)3,TRUE
TePd3,TRUE
MgAg4(MoO4)2,TRUE
Ca4CoN4,TRUE
Na5ZrAl3(PO4)6,TRUE
Ga6AgSb7(TeCl3)8,TRUE
Tm9(FeGe)10,FALSE
ThGeS,FALSE
HfTiRe2,TRUE
Th3(OsRu2)2,TRUE
Li7OsN4,TRUE
Zr3V9Ge10,TRUE
Ce3Ge5Pd14,FALSE
Tb2Ga3(Fe7C)2,TRUE
Li2Fe2(WO4)3,TRUE
Zr6FeTe2,FALSE
KSiHO3,FALSE
Si3Mo,TRUE
SnPO3,FALSE
BaLaSmMn3O9,TRUE
Na6Ca16Ta8Si3(S11O48)3,TRUE
Pr2Pb17Se20,TRUE
GaCo4,TRUE
TiGeRh2,TRUE
ReH3,TRUE
NiBi3,FALSE
Ce4(FeB2)3,FALSE
U(AlAu)2,FALSE
SrEuZrSbO6,TRUE
LiNd(SO4)2,TRUE
HfMg14AlO16,TRUE
PuTe3,FALSE
Na4CaFe4(PO4)6,TRUE
BaSrZn2,TRUE
Sc5Bi3,FALSE
Li5Mn7O16,TRUE
Ca2SiO4F,FALSE
TiAl4Ni15,TRUE
Cs2Cu2Si8O19,FALSE
KPH6C2(NO)4,FALSE
MnH2SO5,FALSE
Ac2TlIn,TRUE
Na4ScZn(PO4)3,TRUE
Cs2KGaCl6,TRUE
Cs2NaAsBr6,TRUE
Rb5B19O31,FALSE
Ti2CdO6,FALSE
NdN3O13,TRUE
CaMgHg2,TRUE
Y2Te4O11,FALSE
Cs2PrAuCl6,TRUE
Al2SiSn2S5O24,TRUE
Cr(CuO3)2,FALSE
NpTe3,FALSE
TaFeO3,TRUE
KAg(PO3)2,FALSE
CuH16C6S4(NO)6,FALSE
Na3AlZnSi(SO6)2,TRUE
Sr2P6Rh7,FALSE
Na4MgFe(PO4)3,TRUE
Rb3Sb2I9,FALSE
CaLaRh2,TRUE
BaCa2C2(O3F)2,FALSE
Hf6Ni16Ge7,FALSE
Zn(H15N8)2,FALSE
Sr2HfMgFeO6,TRUE
Tb2ReC2,FALSE
SmLu3,TRUE
In2HgPb,TRUE
BaGe4O9,FALSE
Zr2VNi3,TRUE
Sr4Sm2MgTa2O12,TRUE
SmBiS3,TRUE
Na6Ta2Zn4Si3(SO6)6,TRUE
Tm3InC,FALSE
Na2PdO3,TRUE
SNO3F,TRUE
MgTi(Si2O5)2,TRUE
La2SbO2,TRUE
KBiPb,TRUE
MgIn6WO12,TRUE
Sr3CaAl8H24(C2O11)4,TRUE
Sc2Si2O7,FALSE
CuBi(PSe3)2,FALSE
YFe10Mo2N,TRUE
CaEuZrMnO6,TRUE
Na3VP2O9,FALSE
BaCu6(GeS4)2,FALSE
SrH10Pb2Br6O5,FALSE
DyMgAu,TRUE
Ca2Ta2TiO8,TRUE
ThUTe2,TRUE
Sr2MnSO3,TRUE
Na2P4Pd3O14,FALSE
Cd2TeCl2O3,TRUE
CsCa(NO2)3,FALSE
H8C2IN,FALSE
CsLiTa(PO4)2,TRUE
NaSnAu,FALSE
Zr2H16SN3(O2F3)3,FALSE
Pr2CuSi3Rh2,TRUE
Zr2Cr4Si5,FALSE
Nd6H40N8O49,FALSE
FeN3Cl5,TRUE
YSO4F,FALSE
Y2AgRu,TRUE
SrClO,TRUE
Ag(BiTe2)3,TRUE
CePr3O8,TRUE
InCuRh2,TRUE
CsEuS2,FALSE
CoTc3,TRUE
K2Na4Fe2O5,TRUE
NbPt3,FALSE
Re(TeBr2)2,FALSE
Zr(TlSe)4,FALSE
K(ThSe3)2,FALSE
SbSN2O4F3,TRUE
HfCdPd2,TRUE
Ba8Ce3(SbO6)4,FALSE
K2Rb2Re6S13,FALSE
Be3Tl2Ni2F12,TRUE
YTaP2SO12,TRUE
NdRhO3,FALSE
BaSr2Mn2(Si2O7)2,FALSE
PmHoZn2,TRUE
SrMnP2O7,TRUE
Zn(W2O3)2,TRUE
Li12Mn7V(PO4)12,TRUE
Li7Ni(O2F)2,TRUE
Li6TeN4,TRUE
ThGaAu2,TRUE
Tb4MgGe4,TRUE
AlPb3OF9,FALSE
LiHoPd2,TRUE
Tb(Al5Fe)2,FALSE
P8W3O29,TRUE
As4(Pb3S5)3,FALSE
Ba2MgCuMo2F14,TRUE
RbAg3Se2,FALSE
Dy(Al5Re)2,TRUE
PrHoIn2,TRUE
Th5Tl3,TRUE
Ce2SO2,FALSE
Li7Y7ZrS16,TRUE
Li4Ni3SbO8,TRUE
K2EuGeSe5,FALSE
UCO5,FALSE
Li4Ti4Mn4FeO18,TRUE
NaTbTi2O6,TRUE
DyTh2,TRUE
GdCu,FALSE
AuN,TRUE
KGd(BH4)4,FALSE
Ho2(WO4)3,TRUE
YbReO3,TRUE
Ho2Mg(BiO3)4,TRUE
Mn2PO4F,FALSE
LiNd2Ga,TRUE
AlFeB2(PbO4)2,TRUE
Sc6CdTe2,TRUE
Ba3AlN3,TRUE
Mg9Si10Pb8(CO16)3,FALSE
Pr3Ag,TRUE
Ba3SrI8,TRUE
Li2V3(PO4)3,TRUE
Gd2Si3Ni,TRUE
DyPS,FALSE
H15RhBr3N5,FALSE
V5O7,TRUE
Cd2P6O17,FALSE
B5H7,FALSE
KUNbO6,FALSE
Ca2PbAu2,FALSE
K4Br2O,FALSE
CuPPb2SO9,FALSE
S3N3ClO2,FALSE
AgH10S8N8ClO6,FALSE
Mg3MnO4,TRUE
Nb6Ni6O,FALSE
Na7CaSc3Si3(SO8)3,TRUE
NaCr5Se8,FALSE
LiCu3(SiO3)2,TRUE
ErH3(SO4)3,FALSE
TlAs,TRUE
TiSn3,TRUE
Na14Y4Zn4Si5S7O48,TRUE
Lu4MnS7,TRUE
H7ClO7,FALSE
Sm3Mg13Zn30,FALSE
Mg9Si4(HO9)2,TRUE
Nb3Sn,FALSE
NdNiSnH2,TRUE
La7SmCrFe7O20,TRUE
SrCdAs2O7,FALSE
LiCu2P,TRUE
Ba2(InP)5,FALSE
AlCu3(WO3)4,TRUE
Na6ZnSn7(PO4)12,TRUE
Li2AsPCO7,TRUE
CsMnBr3,FALSE
Sr5V3ClO12,FALSE
MnAl2P2(HO)18,FALSE
TmScZn2,TRUE
Sr4Be3Ge5,TRUE
GaFeNi2,TRUE
Li(CuO2)2,TRUE
Gd6(Ga3Co)7,FALSE
Mo3O8,TRUE
Dy(NO5)3,FALSE
MgTiNiP2O9,TRUE
Li3Ag,TRUE
Mn5Si2,FALSE
BaY2CoO5,FALSE
Na5LiFe2P2(CO7)2,TRUE
La4Ti2Se5O4,TRUE
CaSn2Rh,FALSE
UAlAu,TRUE
Ba4Ir3O10,FALSE
Sr2FeSnO6,TRUE
Mg2Co7O12,TRUE
Ca4NbGaO8,FALSE
Al8(Pb3O7)3,FALSE
Eu(CuSi)2,FALSE
Mg4Cu5(TeO6)3,TRUE
Ga2B3O8,FALSE
CeYCo4,TRUE
Ag2AsS4N,FALSE
Sm2Ti2O5,TRUE
KLiH2WO5,FALSE
K2LiTaI6,TRUE
Nb(Cu3O4)2,TRUE
Tl3In7Se10,TRUE
FePd2,TRUE
MnNiO2,TRUE
Li2(LuGe)3,FALSE
Na3Zr2Nb2Si3(PO8)3,TRUE
Al22CdO34,TRUE
Dy2InAg,TRUE
Rb2S5,FALSE
RbPrP3HO10,FALSE
Mg14SbMo,TRUE
NaFeF3,FALSE
Ni3Sb,FALSE
Ni4N,FALSE
P2H19S6N5O2,TRUE
Nd2TiFe16,TRUE
Mn5(TeO6)3,TRUE
Ba4Sr2La2Co4O15,TRUE
Li6Hf2O7,TRUE
RbLiBr2,FALSE
NaMg6AlO8,TRUE
Lu2Zn17,FALSE
Ba2ZrF8,FALSE
Co5NiS8,TRUE
Rb2NaTaI6,TRUE
Hg5Br11N,FALSE
NaLi5Sn4,FALSE
CsMgAlF6,TRUE
K2CdO2,FALSE
CaSmMn4O12,TRUE
Ti(TlSe)4,FALSE
CaLaSi4,TRUE
MoP4H36(C6Cl)2,FALSE
Ti15NbO32,TRUE
BaSn,FALSE
NdTiGe,FALSE
Nb3ClO7,FALSE
Na3YZnP2SO12,TRUE
NaCaSnSbO6,TRUE
Sm3DyS4,TRUE
Cs2Fe2(MoO4)3,FALSE
La2Ni2O5,FALSE
Nd2Cu2O5,FALSE
Mg(NiS2)2,TRUE
SiHg3,TRUE
Cr(CoO3)2,TRUE
Ho6Al43V4,TRUE
Li2Ca(SiN2)2,FALSE
Mn5Si3,FALSE
Dy2S3,FALSE
Fe8N,FALSE
BaV3O8,FALSE
Rb2NpO4,TRUE
Sr3(BS3)2,FALSE
CuHgO3,TRUE
FeH4SO4,TRUE
ThH4(C2O5)2,FALSE
Y6TeO12,FALSE
Zr2Se,FALSE
LiNb3Cl8,FALSE
Na2Ca3Al2F14,FALSE
LiH2SO4,FALSE
La2Ga5Cu3,TRUE
ZrTaRe2,TRUE
Ce4YO9,TRUE
Cs2LiErCl6,TRUE
Pm2MgSe4,TRUE
LiV(SiO3)2,FALSE
Zn5P6(H3O5)6,FALSE
H6CNClO,FALSE
LiMgBi,FALSE
CaCoAs2O7,TRUE
Zr6CoSn2,TRUE
ErCuTe2ClO6,FALSE
TbSiRu2C,TRUE
CeMgHg2,TRUE
CuGe2N3,TRUE
GaRu,FALSE
Na8Ca3Ti(PO4)6,TRUE
ErTmCu2,TRUE
Cs2ZnH4,FALSE
Cs3GdCl6,TRUE
Ti6Ga16Ir7,FALSE
MgMn5SbO12,TRUE
Eu3Sb4Se9,FALSE
MgMn3NiO8,TRUE
LiBi2As2(PbO5)2,TRUE
Li4V2Cr3Ni3O16,TRUE
Gd3OsO7,FALSE
U4As6Ru7,FALSE
Mn5(SiO5)2,FALSE
ZrTiCr4,TRUE
LiNb2Te4Cl10O,TRUE
Cu6SbAs,TRUE
VTeO3,TRUE
K2Co(PO3)4,FALSE
TaFe,TRUE
Ba(SO4)2,FALSE
AgH8O5,TRUE
TiCo3(BO4)2,TRUE
Pb3(BrO)2,FALSE
Mg149V,TRUE
Gd3Ge13Ir4,FALSE
Ba2V2ZnCuF14,TRUE
LiIn4(HgO4)2,TRUE
Tb3NdFe34,TRUE
Na2UF6,FALSE
ScAlCO,FALSE
HgClO6,FALSE
CeY(AlPd)2,TRUE
Ti5V(PO4)6,TRUE
BAuO3,TRUE
TbZrO14,TRUE
LuAg4,FALSE
C4SeO2,FALSE
CaCr2O6,TRUE
Eu2NiSbO6,TRUE
Na4B2O5,FALSE
BiPbBrO2,TRUE
MgB2H6O7,TRUE
USb2Ru,FALSE
Sr4Ca4Mn5(FeO8)3,TRUE
CNO2,TRUE
RbGa3S5,FALSE
Mn3NbCo2(PO4)6,TRUE
NaEuTl2,TRUE
ZnRhO3,TRUE
Cu3(P2O7)2,FALSE
Li2ZnAu,TRUE
NbBi4ClO8,TRUE
Sc(US2)3,FALSE
Ti4C3N,TRUE
Hg4As2I3,FALSE
BeInO3,TRUE
Ca3Mn2O7,FALSE
Ti2H3,TRUE
KIn4,FALSE
BeZnO2,TRUE
Na6Zn3P4H6O19,FALSE
Sr2CoN2,TRUE
Zr3Bi,TRUE
Sr3Ga3B4HO14,TRUE
MgTlV4FeS8,TRUE
KTh2(PO4)3,FALSE
Ba4Y(CuO3)3,FALSE
DyFe2SiC,FALSE
Ac2TlCd,TRUE
Sr3LaBr9,TRUE
PrCdPd,FALSE
K3Ag9(SbS3)4,TRUE
Ce3Rh4Pb13,TRUE
KV5NiO22,TRUE
Nd2MoC2,FALSE
HoB4Rh7,TRUE
USeO,FALSE
Ga2HgSe4,FALSE
Ca8TiMn7O20,TRUE
La5P12Ir19,FALSE
Ag8GeS6,FALSE
Re3Pt,TRUE
